datetime,open,high,low,close,volume
2021-06-18 00:00:00,22.1731,22.2584,19.5645,20.3982,454778.470873
2021-06-19 00:00:00,20.399,20.9804,19.77,19.77,233069.584853
2021-06-20 00:00:00,19.7718,21.0092,18.6387,20.6957,450652.518472
2021-06-21 00:00:00,20.7063,20.8625,15.752,15.7983,1477274.7947
2021-06-22 00:00:00,15.7928,17.1283,13.9048,16.4223,2254372.174333
2021-06-23 00:00:00,16.4035,18.4992,15.7954,17.8106,1026570.202983
2021-06-24 00:00:00,17.8174,18.5578,16.6137,18.1004,539356.198768
2021-06-25 00:00:00,18.0962,18.3264,15.6927,15.8273,882069.901904
2021-06-26 00:00:00,15.8305,16.4595,15.1177,16.1248,475333.290722
2021-06-27 00:00:00,16.1278,17.1043,15.6322,17.1043,354694.219975
2021-06-28 00:00:00,17.1043,18.1362,16.8687,17.7312,414625.170832
2021-06-29 00:00:00,17.7339,19.2094,17.6553,18.6452,415311.06581
2021-06-30 00:00:00,18.6296,19.3044,17.1606,19.2801,620844.33977
2021-07-01 00:00:00,19.2857,19.2857,17.5579,17.7939,722750.016278
2021-07-02 00:00:00,17.7857,18.2639,16.9368,18.2388,326912.193929
2021-07-03 00:00:00,18.2455,19.5421,17.7982,19.4682,382696.54874
2021-07-04 00:00:00,19.473,21.4876,18.9501,20.7665,938151.824095
2021-07-05 00:00:00,20.7582,20.8876,19.1348,20.0773,673982.57506
2021-07-06 00:00:00,20.0701,23.1817,20.0595,22.3731,2156617.297308
2021-07-07 00:00:00,22.3552,23.4498,21.68,22.2768,558043.64786
2021-07-08 00:00:00,22.2695,22.3332,19.97,20.3516,556599.475192
2021-07-09 00:00:00,20.3467,21.5981,19.7712,20.9815,619962.867559
2021-07-10 00:00:00,20.9805,21.5087,19.94,20.269,258874.69492
2021-07-11 00:00:00,20.2555,20.9281,19.9954,20.6975,200409.638584
2021-07-12 00:00:00,20.6987,21.4038,19.1915,19.5288,674673.435118
2021-07-13 00:00:00,19.5331,19.726,18.1336,18.4867,535061.26164
2021-07-14 00:00:00,18.494,18.5374,16.7569,17.8921,937908.164561
2021-07-15 00:00:00,17.8921,18.3855,16.8041,17.0505,554517.535942
2021-07-16 00:00:00,17.0647,17.5908,15.9297,16.3449,516547.275849
2021-07-17 00:00:00,16.3606,16.7315,15.9491,16.1085,297797.311875
2021-07-18 00:00:00,16.1116,17.1722,16.0362,16.3096,278674.863566
2021-07-19 00:00:00,16.3089,16.7789,15.4052,15.7385,670108.122472
2021-07-20 00:00:00,15.7404,15.9692,14.4033,14.5585,1517518.823204
2021-07-21 00:00:00,14.5593,16.877,14.02,16.7296,801143.026103
2021-07-22 00:00:00,16.735,17.6202,16.0793,17.5854,738895.894807
2021-07-23 00:00:00,17.5854,18.696,16.9463,18.5978,769097.006521
2021-07-24 00:00:00,18.6056,18.9452,18.0387,18.2573,525384.522422
2021-07-25 00:00:00,18.2681,18.452,17.2577,18.2936,512393.905971
2021-07-26 00:00:00,18.2806,20.3128,18.1898,18.5299,1163690.621439
2021-07-27 00:00:00,18.5097,19.2524,17.7239,18.8979,665488.545208
2021-07-28 00:00:00,18.8998,19.4577,18.5355,19.0547,734198.260073
2021-07-29 00:00:00,19.0693,19.8022,18.6215,19.5899,570913.532004
2021-07-30 00:00:00,19.5888,21.0525,19.3813,20.9374,1279384.680772
2021-07-31 00:00:00,20.9384,21.9678,20.7061,21.7652,589050.587442
2021-08-01 00:00:00,21.7811,23.2205,21.5713,21.9968,817724.489962
2021-08-02 00:00:00,21.9729,23.0983,21.41,22.363,669466.173384
2021-08-03 00:00:00,22.369,22.7412,20.6807,21.3267,651567.680589
2021-08-04 00:00:00,21.3308,23.7317,20.7677,23.5377,945875.097404
2021-08-05 00:00:00,23.5213,25.5733,22.08,25.4543,938314.031476
2021-08-06 00:00:00,25.4413,26.9574,24.5488,26.1794,842245.5792
2021-08-07 00:00:00,26.1966,29.0255,25.8211,28.3322,956108.34763
2021-08-08 00:00:00,28.3281,28.722,25.9779,26.72,757733.925608
2021-08-09 00:00:00,26.7239,28.7948,25.3967,28.3578,723104.887982
2021-08-10 00:00:00,28.3579,30.2308,28.19,28.7687,946391.046641
2021-08-11 00:00:00,28.7701,30.4202,28.7268,28.989,760435.106881
2021-08-12 00:00:00,28.9625,29.9114,26.866,28.1246,831106.950717
2021-08-13 00:00:00,28.1231,30.6227,27.8506,30.5039,885116.284752
